boid_id,color,flock_id,frame,vx,vy,x,y
22,#00ff80,1,30,2.9802519456226713,0.33251827221709723,23.000267742303375,479.20637629720943
23,#00ff80,1,30,-3.4000699928103257,-0.06546380569902352,257.1750092989865,280.2173925760143
24,#00ff80,1,30,-2.307864193355773,0.6192380655045019,213.14791772848096,111.9409378670964
25,#00ff80,1,30,-0.6268135924644587,0.8717734192124303,575.7538369457264,460.32849286256254
26,#00ff80,1,30,-0.5896123058335551,3.2041298694058087,752.9650639983897,517.3231788331473
27,#00ff80,1,30,-0.5841045167898439,-2.8390133868841807,341.48444409107907,59.4944645825381
28,#00ff80,1,30,-1.6324350960506873,-0.6291984989409859,348.9401308416854,318.5254891213663
29,#00ff80,1,30,1.5030370169704195,1.6959853531531206,677.1392230339178,283.6526283838759
0,#00ff80,1,60,2.9907462151694983,-0.17534664217418702,353.5911929901753,337.9633374953487
1,#00ff80,1,60,2.750164002789617,2.3087059159320136,13.358830078029541,560.6756646867769
2,#00ff80,1,60,-1.3935966524773606,2.0776469190482185,202.76874685230814,88.80960731100063
3,#00ff80,1,60,1.4743057650488838,-0.6499920394563727,12.837075096636442,475.88591251186494
4,#00ff80,1,60,-1.6269627571708567,1.812681461050621,498.7080183149139,359.2550319007096
5,#00ff80,1,60,-1.1978130601289747,-1.1866112585849178,757.9868031073325,292.6365384552767
6,#00ff80,1,60,3.181972055870243,-0.8361941845143348,570.8529735192477,252.72229525488655
7,#00ff80,1,60,2.704549912943391,2.3454916522947444,208.9306683362771,81.83489597053399
8,#00ff80,1,60,2.787424160542266,2.5566680708983736,223.9998814659667,310.4904120769491
9,#00ff80,1,60,-1.0594768365830438,1.438514729926856,169.94979922149204,238.0472907225673
10,#00ff80,1,60,1.2971112142756667,-3.412391066246497,358.15631540407077,442.0941332688827
11,#00ff80,1,60,-2.6542157829840587,-2.222649639306499,724.4594912152536,88.27142842265383
12,#00ff80,1,60,0.49005724219059954,-0.9182669871038258,196.80139531872962,214.92057528691763
13,#00ff80,1,60,1.357523843954707,-0.08977353989104538,699.0361573980202,298.0794762657971
14,#00ff80,1,60,0.20804601681802962,1.1276837817065821,730.1293031690175,388.7394611452296
15,#00ff80,1,60,1.735778520997044,0.8226385063076556,581.0947153876523,412.1699603317279
16,#00ff80,1,60,3.2532681290445975,0.6218452160921526,577.2878320682435,221.81852955286865
17,#00ff80,1,60,2.424790256669208,-1.2014052527456662,110.1639231713624,469.22079901583953
18,#00ff80,1,60,-2.2520888224555997,0.020341422905402223,722.5240620034702,492.5093779744848
19,#00ff80,1,60,-1.918674171801833,-1.2304331319438886,429.43437782995545,347.8671018924368
20,#00ff80,1,60,0.6695293174889423,-1.7066664846133934,475.85842116163934,522.3618332379418
21,#00ff80,1,60,-1.6015263849912642,-3.1559133138207063,775.0861419029932,113.9075197190614
22,#00ff80,1,60,3.009729142771282,0.3151087012019932,26.009996885074656,479.52148499841144
23,#00ff80,1,60,-3.349697572522512,0.004453551836773512,253.82531172646398,280.22184612785105
24,#00ff80,1,60,-2.2577312374628384,0.6049779766407438,210.8901864910181,112.54591584373713
25,#00ff80,1,60,-0.5681045604650153,0.8303252359821451,575.1857323852614,461.1588180985447
26,#00ff80,1,60,-0.6446640554494997,3.1231966824059323,752.3203999429402,520.4463755155532
27,#00ff80,1,60,-0.5841045167898439,-2.8390133868841807,340.9003395742892,56.65545119565392
28,#00ff80,1,60,-1.535925142254439,-0.6497857617346292,347.404205699431,317.8757033596317
29,#00ff80,1,60,1.5890060450491412,1.6807823386020686,678.7282290789669,285.33341072247794
0,#00ff80,1,90,2.873180356534688,-0.15011587523761383,356.46437334671,337.8132216201111
1,#00ff80,1,90,2.750164002789617,2.3087059159320136,16.10899408081916,562.984370602709
2,#00ff80,1,90,-1.3690950785549385,2.1680637768589532,201.3996517737532,90.97767108785959
3,#00ff80,1,90,1.4861134816543706,-0.607000091725769,14.323188578290813,475.2789124201392
4,#00ff80,1,90,-1.6269627571708567,1.812681461050621,497.081055557743,361.0677133617602
5,#00ff80,1,90,-1.1978130601289747,-1.1866112585849178,756.7889900472036,291.4499271966918
6,#00ff80,1,90,3.1727965318192592,-0.8306000083937457,574.025770051067,251.8916952464928
7,#00ff80,1,90,2.6093603816901436,2.2936780319206616,211.54002871796726,84.12857400245466
8,#00ff80,1,90,2.7408070976961914,2.489075570367756,226.7406885636629,312.97948764731683
9,#00ff80,1,90,-0.9984576831812728,1.3603217402738963,168.95134153831077,239.4076124628412
10,#00ff80,1,90,1.2971112142756667,-3.412391066246497,359.45342661834644,438.6817422026362
11,#00ff80,1,90,-2.6542157829840587,-2.222649639306499,721.8052754322696,86.04877878334733
12,#00ff80,1,90,0.42630263604790813,-0.8417477008037743,197.22769795477754,214.07882758611385
13,#00ff80,1,90,1.3832874206215218,-0.00883818154275652,700.4194448186418,298.07063808425437
14,#00ff80,1,90,0.20804601681802962,1.1276837817065821,730.3373491858355,389.8671449269362
15,#00ff80,1,90,1.664526093403381,0.8898968545204927,582.7592414810557,413.0598571862484
16,#00ff80,1,90,3.231987949681588,0.6065003081804007,580.5198200179251,222.42502986104904
17,#00ff80,1,90,2.424790256669208,-1.2014052527456662,112.58871342803161,468.0193937630939
18,#00ff80,1,90,-2.1904563694680297,0.09047862597379075,720.3336056340022,492.59985660045857
19,#00ff80,1,90,-1.918674171801833,-1.2304331319438886,427.5157036581536,346.6366687604929
20,#00ff80,1,90,0.6695293174889423,-1.7066664846133934,476.52795047912826,520.6551667533284
21,#00ff80,1,90,-1.6015263849912642,-3.1559133138207063,773.4846155180019,110.7516064052407
22,#00ff80,1,90,3.0328398704905437,0.30759574101412684,29.0428367555652,479.8290807394256
23,#00ff80,1,90,-3.2943799854772418,0.07326776014455122,250.53093174098674,280.2951138879956
24,#00ff80,1,90,-2.205541159807148,0.5920646712605141,208.68464533121096,113.13798051499765
25,#00ff80,1,90,-0.5085287179884461,0.7917982879472717,574.6772036672729,461.95061638649196
26,#00ff80,1,90,-0.6995452638632937,3.042727811376636,751.6208546790768,523.4891033269298
27,#00ff80,1,90,-0.5841045167898439,-2.8390133868841807,340.31623505749934,53.816437808769734
28,#00ff80,1,90,-1.4517114803524582,-0.6778147269645342,345.9524942190785,317.1978886326672
29,#00ff80,1,90,1.6168316892828234,1.6157763640779668,680.3450607682497,286.9491870865559
0,#00ff80,1,120,2.763588047390258,-0.11894438563559709,359.22796139410025,337.6942772344755
1,#00ff80,1,120,2.750164002789617,2.3087059159320136,18.859158083608776,565.293076518641
2,#00ff80,1,120,-1.3257253277052818,2.1460166769793307,200.07392644604792,93.12368776483892
3,#00ff80,1,120,1.4975856015420028,-0.5658891746251814,15.820774179832815,474.713023245514
4,#00ff80,1,120,-1.6269627571708567,1.812681461050621,495.45409280057214,362.8803948228108
5,#00ff80,1,120,-1.1978130601289747,-1.1866112585849178,755.5911769870746,290.2633159381069
6,#00ff80,1,120,3.164524783905809,-0.8255564906415904,577.1902948349727,251.0661387558512
7,#00ff80,1,120,2.5240067142395604,2.23819805548434,214.06403543220682,86.366772057939
8,#00ff80,1,120,2.6903327086258897,2.422415610214542,229.4310212722888,315.4019032575314
9,#00ff80,1,120,-0.9385939902063961,1.2812877963246483,168.0127475481044,240.68890025916585
10,#00ff80,1,120,1.2971112142756667,-3.412391066246497,360.7505378326221,435.26935113638973
11,#00ff80,1,120,-2.6542157829840587,-2.222649639306499,719.1510596492856,83.82612914404083
12,#00ff80,1,120,0.3631780908740865,-0.7646465349964418,197.5908760456516,213.3141810511174
13,#00ff80,1,120,1.4146810826056844,0.06812029030242142,701.8341259012475,298.1387583745568
14,#00ff80,1,120,0.20804601681802962,1.1276837817065821,730.5453952026535,390.9948287086428
15,#00ff80,1,120,1.5923438103449972,0.9569059393483719,584.3515852914007,414.01676312559675
16,#00ff80,1,120,3.211379707032877,0.5913583549607431,583.731199724958,223.01638821600977
17,#00ff80,1,120,2.424790256669208,-1.2014052527456662,115.01350368470082,466.81798851034824
18,#00ff80,1,120,-2.130370408343313,0.16157535468709894,718.2032352256589,492.76143195514567
19,#00ff80,1,120,-1.918674171801833,-1.2304331319438886,425.59702948635174,345.40623562854904
20,#00ff80,1,120,0.6695293174889423,-1.7066664846133934,477.1974797966172,518.9485002687151
21,#00ff80,1,120,-1.6015263849912642,-3.1559133138207063,771.8830891330106,107.59569309141999
22,#00ff80,1,120,3.051511875531175,0.30573367748070884,32.09434863109637,480.1348144169063
23,#00ff80,1,120,-3.23399217842596,0.14048159895460718,247.2969395625608,280.4355954869502
24,#00ff80,1,120,-2.0963160667713336,0.6320522146106461,206.58832926443964,113.7700327296083
25,#00ff80,1,120,-0.44837194545608794,0.7563166199130372,574.2288317218168,462.706933006405
26,#00ff80,1,120,-0.7544338485905728,2.9629079956538114,750.8664208304863,526.4520113225836
27,#00ff80,1,120,-0.5841045167898439,-2.8390133868841807,339.7321305407095,50.97742442188555
28,#00ff80,1,120,-1.3807937916251682,-0.7083268606161076,344.5717004274533,316.48956177205105
29,#00ff80,1,120,1.6456972607428189,1.553071180014693,681.9907580289926,288.5022582665706
0,#00ff80,1,150,2.6730025890344677,-0.15861328532537788,361.9009639831347,337.53566394915015
1,#00ff80,1,150,2.750164002789617,2.3087059159320136,21.609322086398393,567.601782434573
2,#00ff80,1,150,-1.2793236213099515,2.117920600693572,198.79460282473798,95.24160836553249
3,#00ff80,1,150,1.5089421500310507,-0.5264364543552642,17.329716329863867,474.18658679115873
4,#00ff80,1,150,-1.6269627571708567,1.812681461050621,493.82713004340127,364.6930762838614
5,#00ff80,1,150,-1.1978130601289747,-1.1866112585849178,754.3933639269457,289.07670467952204
6,#00ff80,1,150,3.1571453134381464,-0.8210599395008733,580.3474401484109,250.24507881635031
7,#00ff80,1,150,2.445143030126432,2.1803030799575915,216.50917846233327,88.5470751378966
8,#00ff80,1,150,2.6357450231051534,2.3569974600009833,232.06676629539396,317.75890071753236
9,#00ff80,1,150,-0.8799610747075471,1.2014287673060584,167.13278647339683,241.8903290264719
10,#00ff80,1,150,1.2971112142756667,-3.412391066246497,362.0476490468978,431.85696007014326
11,#00ff80,1,150,-2.6542157829840587,-2.222649639306499,716.4968438663016,81.60347950473434
12,#00ff80,1,150,0.30058265527500166,-0.6870664401394124,197.89145870092662,212.627114610978
13,#00ff80,1,150,1.451490815167448,0.14047532998621112,703.2856167164149,298.279233704543
14,#00ff80,1,150,0.20804601681802962,1.1276837817065821,730.7534412194715,392.1225124903494
15,#00ff80,1,150,1.5195257401996942,1.0239226816685678,585.8711110316004,415.04068580726533
16,#00ff80,1,150,3.1914075913547326,0.5764052978696687,586.9226073163127,223.59279351387943
17,#00ff80,1,150,2.424790256669208,-1.2014052527456662,117.43829394137003,465.6165832576026
18,#00ff80,1,150,-2.0718782930169337,0.23350838892712333,716.131356932642,492.9949403440728
19,#00ff80,1,150,-1.918674171801833,-1.2304331319438886,423.6783553145499,344.1758024966052
20,#00ff80,1,150,0.6695293174889423,-1.7066664846133934,477.8670091141061,517.2418337841017
21,#00ff80,1,150,-1.6015263849912642,-3.1559133138207063,770.2815627480193,104.43977977759928
22,#00ff80,1,150,3.0673645937455407,0.30742242758473076,35.16171322484191,480.44223684449105
23,#00ff80,1,150,-3.168609948459668,0.20560348185198288,244.12832961410112,280.6411989688022
24,#00ff80,1,150,-1.9861325127246923,0.6746356318801845,204.60219675171496,114.44466836148848
25,#00ff80,1,150,-0.3879383340764141,0.7239881158366852,573.8408933877404,463.43092112224167
26,#00ff80,1,150,-0.80947657509894,2.883919968319106,750.0569442553873,529.3359312909027
27,#00ff80,1,150,-0.5841045167898439,-2.8390133868841807,339.1480260239196,48.13841103500137
28,#00ff80,1,150,-1.297306993640902,-0.6664585253748384,343.2743934338124,315.8231032466762
29,#00ff80,1,150,1.6752457848468367,1.4930155774236125,683.6660038138394,289.9952738439942
0,#00ff80,1,180,2.5808062902552793,-0.19548584904243146,364.48177027339,337.3401781001077
1,#00ff80,1,180,2.750164002789617,2.3087059159320136,24.35948608918801,569.910488350505
2,#00ff80,1,180,-1.2315616695228515,2.0855148372897863,197.56304115521513,97.32712320282228
3,#00ff80,1,180,1.5203308674730214,-0.48846851501839994,18.850047197336888,473.69811827614035
4,#00ff80,1,180,-1.6269627571708567,1.812681461050621,492.2001672862304,366.505757744912
5,#00ff80,1,180,-1.1978130601289747,-1.1866112585849178,753.1955508668167,287.89009342093715
6,#00ff80,1,180,3.1506485428674305,-0.817106872329395,583.4980886912783,249.42797194402092
7,#00ff80,1,180,2.371304661172805,2.1210713678030673,218.88048312350608,90.66814650569967
8,#00ff80,1,180,2.5770008282036447,2.2931493901974,234.6437671235976,320.05205010772977
9,#00ff80,1,180,-0.8227131473564694,1.120721862485614,166.31007332604037,243.01105088895753
10,#00ff80,1,180,1.2971112142756667,-3.412391066246497,363.34476026117346,428.4445690038968
11,#00ff80,1,180,-2.6542157829840587,-2.222649639306499,713.8426280833175,79.38082986542784
12,#00ff80,1,180,0.23842363895595908,-0.609095304702076,198.12988233988258,212.01801930627593
13,#00ff80,1,180,1.493363533583928,0.2076501342652015,704.7789802499988,298.4868838388082
14,#00ff80,1,180,0.20804601681802962,1.1276837817065821,730.9614872362895,393.250196272056
15,#00ff80,1,180,1.4464124729760854,1.0912407588434838,587.3175235045766,416.1319265661088
16,#00ff80,1,180,3.1720353774298893,0.5616251883619766,590.0946426937426,224.1544187022414
17,#00ff80,1,180,2.424790256669208,-1.2014052527456662,119.86308419803925,464.41517800485695
18,#00ff80,1,180,-2.0150502955817053,0.3061733047078449,714.1163066370603,493.30111364878064
19,#00ff80,1,180,-1.918674171801833,-1.2304331319438886,421.75968114274804,342.9453693646613
20,#00ff80,1,180,0.6695293174889423,-1.7066664846133934,478.53653843159503,515.5351672994883
21,#00ff80,1,180,-1.6015263849912642,-3.1559133138207063,768.680036363028,101.28386646377858
22,#00ff80,1,180,3.081555506547539,0.3115725981168769,38.24326873138945,480.7538094426079
23,#00ff80,1,180,-3.0985328670934904,0.268227643748834,241.02979674700762,280.90942661255104
24,#00ff80,1,180,-1.8748220877845667,0.7200391222261523,202.7273746639304,115.16470748371464
25,#00ff80,1,180,-0.32754906971000214,0.6948990597139902,573.5133443180304,464.12582018195565
26,#00ff80,1,180,-0.8647962539584894,2.8059533152821343,749.1921480014288,532.1418846061849
27,#00ff80,1,180,-0.5841045167898439,-2.8390133868841807,338.56392150712975,45.299397648117186
28,#00ff80,1,180,-1.211201211805234,-0.6279957048840296,342.06319222200716,315.1951075417922
29,#00ff80,1,180,1.7050999951118575,1.4358497807335582,685.3711038089513,291.4311236247278
0,#00ff80,1,210,2.4874741134731777,-0.23015576663675552,366.9692443868632,337.11002233347097
1,#00ff80,1,210,2.750164002789617,2.3087059159320136,27.109650091977628,572.2191942664371
2,#00ff80,1,210,-1.18332192364581,2.0499050572739126,196.3797192315693,99.3770282600962
3,#00ff80,1,210,1.5318514265375662,-0.45184632888970605,20.381898623874456,473.24627194725065
4,#00ff80,1,210,-1.6269627571708567,1.812681461050621,490.5732045290595,368.3184392059626
5,#00ff80,1,210,-1.190359855964981,-1.1405642657315407,752.0051910108517,286.7495291552056
6,#00ff80,1,210,3.145027176470981,-0.8136941680182121,586.6431158677493,248.61427777600272
7,#00ff80,1,210,2.3017460950749236,2.0615433624593105,221.182229218581,92.72968986815897
8,#00ff80,1,210,2.514276014172022,2.231157423921041,237.15804313776962,322.2832075316508
9,#00ff80,1,210,-0.7671189930709866,1.0391031046141435,165.54295433296937,244.05015399357168
10,#00ff80,1,210,1.2971112142756667,-3.412391066246497,364.64187147544914,425.0321779376503
11,#00ff80,1,210,-2.6542157829840587,-2.222649639306499,711.1884123003335,77.15818022612135
12,#00ff80,1,210,0.17660791447256496,-0.5308149235428827,198.30649025435514,211.48720438273304
13,#00ff80,1,210,1.6324698968503455,0.23334036200985642,706.4114501468491,298.72022420081805
14,#00ff80,1,210,0.20804601681802962,1.1276837817065821,731.1695332531075,394.37788005376257
15,#00ff80,1,210,1.3734093444103161,1.1591840600439545,588.6909328489869,417.2911106261528
16,#00ff80,1,210,3.1532264315601632,0.5470000393314551,593.2478691253027,224.70141874157287
17,#00ff80,1,210,2.424790256669208,-1.2014052527456662,122.28787445470846,463.2137727521113
18,#00ff80,1,210,-2.0150502955817053,0.3061733047078449,712.1012563414787,493.6072869534885
19,#00ff80,1,210,-1.918674171801833,-1.2304331319438886,419.8410069709462,341.71493623271743
20,#00ff80,1,210,0.6695293174889423,-1.7066664846133934,479.20606774908396,513.8285008148749
21,#00ff80,1,210,-1.6015263849912642,-3.1559133138207063,767.0785099780367,98.12795314995788
22,#00ff80,1,210,3.094884825344717,0.31758916271158505,41.33815355673416,481.07139860531953
23,#00ff80,1,210,-3.0242482823883505,0.32810289513195756,238.00554846461927,281.237529507683
24,#00ff80,1,210,-1.7623566718522652,0.7684856270815169,200.96501799207812,115.93319311079615
25,#00ff80,1,210,-0.267539345486123,0.6691071126220918,573.2458049725442,464.79492729457775
26,#00ff80,1,210,-0.8647962539584894,2.8059533152821343,748.3273517474703,534.9478379214671
27,#00ff80,1,210,-0.5841045167898439,-2.8390133868841807,337.9798169903399,42.460384261233
28,#00ff80,1,210,-1.1231586524029322,-0.5925370950347638,340.9400335696042,314.60257044675745
29,#00ff80,1,210,1.734885899716549,1.3816873843825823,687.1059897086678,292.81281100911036
0,#00ff80,1,240,2.3933352391115394,-0.2631197733152264,369.3625796259747,336.84690256015574
1,#00ff80,1,240,2.750164002789617,2.3087059159320136,29.859814094767245,574.5279001823691
2,#00ff80,1,240,-1.0966020110910033,2.0021130941506353,195.28311722047832,101.37914135424683
3,#00ff80,1,240,1.5435710799588147,-0.4164550909615207,21.925469703833272,472.82981685628914
4,#00ff80,1,240,-1.6269627571708567,1.812681461050621,488.94624177188865,370.1311206670132
5,#00ff80,1,240,-1.1818450047257074,-1.0934824793478957,750.823346006126,285.65604667585774
6,#00ff80,1,240,3.0900544669643732,-0.7551170487827031,589.7331703347137,247.85916072722003
7,#00ff80,1,240,2.2022166353436115,2.069580184773214,223.3844458539246,94.79927005293219
8,#00ff80,1,240,2.447914298431084,2.171220103761836,239.6059574362007,324.4544276354126
9,#00ff80,1,240,-0.7136329979833409,0.9564616524986604,164.82932133498602,245.00661564607034
10,#00ff80,1,240,1.2971112142756667,-3.412391066246497,365.9389826897248,421.61978687140385
11,#00ff80,1,240,-2.6542157829840587,-2.222649639306499,708.5341965173495,74.93553058681485
12,#00ff80,1,240,0.11503167502998617,-0.45230999987250053,198.42152192938514,211.03489438286053
13,#00ff80,1,240,1.770658453122175,0.24961238247194042,708.1821085999713,298.96983658329
14,#00ff80,1,240,0.20804601681802962,1.1276837817065821,731.3775792699255,395.50556383546916
15,#00ff80,1,240,1.3010081316593716,1.228091762315803,589.9919409806463,418.51920238846856
16,#00ff80,1,240,3.1028015472422505,0.46474620047936727,596.350670672545,225.16616494205223
17,#00ff80,1,240,2.424790256669208,-1.2014052527456662,124.71266471137767,462.01236749936567
18,#00ff80,1,240,-2.0150502955817053,0.3061733047078449,710.086206045897,493.9134602581963
19,#00ff80,1,240,-1.918674171801833,-1.2304331319438886,417.9223327991443,340.48450310077357
20,#00ff80,1,240,0.6695293174889423,-1.7066664846133934,479.8755970665729,512.1218343302615
21,#00ff80,1,240,-1.6015263849912642,-3.1559133138207063,765.4769835930454,94.97203983613717
22,#00ff80,1,240,3.107902818533886,0.3251333470101676,44.44605637526805,481.3965319523297
23,#00ff80,1,240,-2.946348667736825,0.38515773863369296,235.05919979688244,281.6226872463167
24,#00ff80,1,240,-1.6488528433755318,0.8201403361241604,199.3161651487026,116.75333344692031
25,#00ff80,1,240,-0.20825227014732545,0.6466329722088553,573.0375527023969,465.4415602667866
26,#00ff80,1,240,-0.8647962539584894,2.8059533152821343,747.4625554935118,537.7537912367493
27,#00ff80,1,240,-0.5841045167898439,-2.8390133868841807,337.39571247355,39.62137087434882
28,#00ff80,1,240,-1.033655932852651,-0.5597558743407953,339.9063776367516,314.04281457241666
29,#00ff80,1,240,1.7634148938662169,1.3281596835026714,688.869404602534,294.14097069261305
0,#00ff80,1,270,2.3538567704437665,-0.32730232432169604,371.7164363964185,336.51960023583405
1,#00ff80,1,270,2.750164002789617,2.3087059159320136,32.60997809755686,576.8366060983011
2,#00ff80,1,270,-1.0118254702258491,1.9538153144021069,194.27129175025246,103.33295666864893
3,#00ff80,1,270,1.555534799453213,-0.38219742525669015,23.481004503286485,472.4476194310325
4,#00ff80,1,270,-1.6269627571708567,1.812681461050621,487.3192790147178,371.9438021280638
5,#00ff80,1,270,-1.172019364054202,-1.0454388041132558,749.6513266420718,284.6106078717445
6,#00ff80,1,270,3.039504232132992,-0.6998888439555297,592.7726745668467,247.1592718832645
7,#00ff80,1,270,2.102860281389419,2.076155883492423,225.48730613531401,96.8754259364246
8,#00ff80,1,270,2.3783473959566392,2.1134369052828608,241.98430483215733,326.5678645406955
9,#00ff80,1,270,-0.6630399056046524,0.8726383199376129,164.16628142938137,245.87925396600795
10,#00ff80,1,270,1.2971112142756667,-3.412391066246497,367.2360939040005,418.2073958051574
11,#00ff80,1,270,-2.6542157829840587,-2.222649639306499,705.8799807343655,72.71288094750835
12,#00ff80,1,270,0.05356589036188664,-0.3736797730758916,198.47508781974702,210.66121460978465
13,#00ff80,1,270,1.9064928789649975,0.2564123937055768,710.0886014789363,299.2262489769956
14,#00ff80,1,270,0.20804601681802962,1.1276837817065821,731.5856252867435,396.63324761717575
15,#00ff80,1,270,1.229810126299754,1.29829048776571,591.221751106946,419.81749287623427
16,#00ff80,1,270,3.056580907947895,0.38410006259737683,599.4072515804929,225.55026500464962
17,#00ff80,1,270,2.424790256669208,-1.2014052527456662,127.13745496804688,460.81096224662
18,#00ff80,1,270,-2.0150502955817053,0.3061733047078449,708.0711557503154,494.21963356290416
19,#00ff80,1,270,-1.914716458478177,-1.2032448397883477,416.0076163406662,339.2812582609852
20,#00ff80,1,270,0.6695293174889423,-1.7066664846133934,480.5451263840618,510.41516784564817
21,#00ff80,1,270,-1.6015263849912642,-3.1559133138207063,763.8754572080541,91.81612652231647
22,#00ff80,1,270,3.1209867197864094,0.33400633666317214,47.56704309505446,481.7305382889929
23,#00ff80,1,270,-2.865441295481082,0.439476970780901,232.19375850140136,282.0621642170976
24,#00ff80,1,270,-1.5347386804262688,0.875263397896381,197.78142646827632,117.62859684481668
25,#00ff80,1,270,-0.15002873877771106,0.6274514523137008,572.8875239636192,466.06901171910033
26,#00ff80,1,270,-0.8647962539584894,2.8059533152821343,746.5977592395533,540.5597445520315
27,#00ff80,1,270,-0.5841045167898439,-2.8390133868841807,336.81160795676016,36.78235748746464
28,#00ff80,1,270,-0.9430339306958174,-0.529400901392235,338.96334370605575,313.5134136710244
29,#00ff80,1,270,1.7904426680808194,1.275007687691156,690.6598472706148,295.4159783803042
0,#00ff80,1,300,2.30011126832027,-0.3914299832922969,374.01654766473877,336.12817025254174
